"Carrier Group","Delivery Type","Segment","Sms Relay","Sms Phone Number","Date","MonthYear","Quarter","Week","Sent","Delivered","Clicks","Unique Clicks","Clicks to Sent Rate","Unique Clicks to Sent Rate","Unsubscribes","Unique Unsubscribes","Bounces","Refusals","Revenue","RPS","Complaints","Unique Complaints"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","769","768","84","73","10.9233","9.4928","0","0","0","0","5.7688","0.007501690507152145","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","988","987","99","95","10.0202","9.6154","0","0","0","0","5.203","0.005266194331983806","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1216","1216","154","134","12.6645","11.0197","0","0","0","0","14.4848","0.011911842105263158","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1261","1260","137","122","10.8644","9.6749","0","0","0","0","9.256699999999999","0.007340761300555114","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1214","1213","140","116","11.5321","9.5552","0","0","0","0","15.183900000000003","0.012507331136738058","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","1027","1027","121","109","11.7819","10.6134","0","0","2","0","8.7039","0.008475073028237586","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","985","981","109","94","11.0660","9.5431","0","0","2","1","5.1408","0.0052190862944162435","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","653","653","69","57","10.5666","8.7289","0","0","0","1","4.603600000000001","0.007049923430321594","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","477","476","28","26","5.8700","5.4507","0","0","0","1","2.083","0.004366876310272537","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","555","554","56","51","10.0901","9.1892","0","0","1","1","3.4170999999999996","0.006156936936936936","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","589","588","82","68","13.9219","11.5450","0","0","0","0","7.1443","0.012129541595925298","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","384","384","49","44","12.7604","11.4583","0","0","0","2","6.2646","0.0163140625","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","501","501","70","57","13.9721","11.3772","0","0","0","0","6.1236","0.012222754491017963","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","561","561","63","56","11.2299","9.9822","0","0","0","0","4.0747","0.007263279857397505","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","667","667","92","79","13.7931","11.8441","0","0","1","0","5.4984","0.008243478260869566","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","830","830","80","68","9.6386","8.1928","0","0","1","1","4.5828999999999995","0.005521566265060241","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1027","1026","104","95","10.1266","9.2502","0","0","0","2","12.443799999999998","0.012116650438169424","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1261","1259","169","144","13.4021","11.4195","0","0","0","1","14.687100000000003","0.0116471847739889","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1243","1242","166","149","13.3548","11.9871","0","0","1","0","15.826300000000002","0.012732341110217218","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1223","1221","124","106","10.1390","8.6672","0","0","1","0","9.078199999999999","0.007422894521668028","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","988","988","104","94","10.5263","9.5142","0","0","3","1","8.7146","0.008820445344129556","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","935","933","99","84","10.5882","8.9840","0","0","0","0","3.7758000000000003","0.004038288770053476","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","703","703","76","65","10.8108","9.2461","0","0","1","0","3.0210999999999997","0.004297439544807965","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","484","484","39","34","8.0579","7.0248","0","0","0","0","0.6975","0.0014411157024793388","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","578","577","53","48","9.1696","8.3045","0","0","0","0","4.8179","0.008335467128027681","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","628","628","84","70","13.3758","11.1465","0","0","0","0","4.5376","0.00722547770700637","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","389","389","45","39","11.5681","10.0257","0","0","0","0","2.8376","0.007294601542416452","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","475","475","75","68","15.7895","14.3158","0","0","0","1","7.126500000000001","0.015003157894736843","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","567","567","74","66","13.0511","11.6402","0","0","0","0","6.3029","0.011116225749559084","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","667","667","69","65","10.3448","9.7451","0","0","1","1","3.9919000000000002","0.005984857571214393","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","780","779","96","90","12.3077","11.5385","0","0","0","1","7.5772","0.009714358974358975","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","1008","1008","109","93","10.8135","9.2262","0","0","0","0","6.960800000000001","0.006905555555555556","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1197","1195","138","123","11.5288","10.2757","0","0","0","0","13.1219","0.010962322472848788","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1254","1254","166","143","13.2376","11.4035","0","0","0","0","9.091600000000001","0.007250079744816588","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1235","1233","131","114","10.6073","9.2308","0","0","0","1","8.863800000000001","0.007177165991902835","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","1021","1021","104","91","10.1861","8.9128","0","0","1","0","7.779000000000002","0.007619000979431931","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","971","969","93","82","9.5778","8.4449","0","0","1","0","7.844299999999999","0.00807857878475798","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","656","656","78","62","11.8902","9.4512","0","0","0","0","2.9164999999999996","0.004445884146341463","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","496","496","33","31","6.6532","6.2500","0","0","0","0","1.725","0.0034778225806451615","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","597","597","55","54","9.2127","9.0452","0","0","0","0","3.0618000000000003","0.005128643216080402","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","594","593","68","62","11.4478","10.4377","0","0","0","0","14.347599999999998","0.02415420875420875","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","359","359","59","52","16.4345","14.4847","0","0","0","0","8.542300000000001","0.023794707520891367","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","499","499","68","60","13.6273","12.0240","0","0","1","2","7.2101999999999995","0.014449298597194387","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","533","532","77","60","14.4465","11.2570","0","0","0","0","11.472199999999999","0.021523827392120075","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","660","661","79","70","11.9697","10.6061","0","0","0","0","9.049999999999999","0.01371212121212121","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","796","796","78","72","9.7990","9.0452","0","0","0","0","12.7946","0.01607361809045226","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","979","978","117","106","11.9510","10.8274","0","0","0","0","7.5052","0.007666189989785496","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1162","1160","148","124","12.7367","10.6713","0","0","1","0","16.3233","0.014047590361445783","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1275","1275","153","121","12.0000","9.4902","0","0","1","1","16.5123","0.012950823529411765","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1322","1319","151","129","11.4221","9.7579","0","0","0","0","12.5441","0.009488729198184569","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","1725","1735","261","222","15.1304","12.8696","0","0","2","0","2.1591","0.0012516521739130435","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","2793","2792","492","406","17.6155","14.5363","0","0","10","0","9.072199999999999","0.003248191908342284","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","4757","4753","575","494","12.0875","10.3847","0","0","3","0","15.960899999999997","0.0033552449022493163","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","4275","4272","742","618","17.3567","14.4561","0","0","5","12","15.694899999999999","0.0036713216374269003","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","4317","4315","1098","900","25.4343","20.8478","0","0","17","30","33.637899999999995","0.007791962010655546","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","1508","1506","155","132","10.2785","8.7533","0","0","10","0","4.9542","0.0032852785145888594","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","236","236","22","19","9.3220","8.0508","0","0","2","0","1.6646","0.007053389830508475","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","148","148","19","17","12.8378","11.4865","0","0","0","0","0.8826","0.005963513513513514","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","420","420","57","52","13.5714","12.3810","0","0","0","0","7.3340000000000005","0.017461904761904762","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","489","489","60","53","12.2699","10.8384","0","0","0","0","3.9331000000000005","0.00804314928425358","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","604","604","63","49","10.4305","8.1126","0","0","0","0","5.1751","0.008568046357615893","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","606","606","92","73","15.1815","12.0462","0","0","0","0","6.5614","0.010827392739273927","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","727","726","62","57","8.5282","7.8404","0","0","0","2","4.9262","0.006776066024759284","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","997","997","140","118","14.0421","11.8355","0","0","1","0","18.698600000000003","0.018754864593781347","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","1200","1199","182","160","15.1667","13.3333","0","0","2","0","16.4018","0.013668166666666669","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","1246","1246","160","137","12.8411","10.9952","0","0","0","0","15.450400000000002","0.012400000000000001","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","1196","1195","139","114","11.6221","9.5318","0","0","0","0","9.4101","0.007867976588628763","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","1722","1740","269","225","15.6214","13.0662","0","0","6","0","4.0193","0.0023340882694541233","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","2945","2944","516","419","17.5212","14.2275","0","0","4","0","6.180699999999999","0.0020987096774193544","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","4789","4789","576","483","12.0276","10.0856","0","0","8","5","12.576399999999998","0.002626101482564209","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","4369","4362","712","607","16.2966","13.8933","0","0","5","12","23.633799999999987","0.005409430075532155","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","4397","4395","1158","940","26.3361","21.3782","0","0","8","22","20.947300000000002","0.004763998180577667","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","1501","1501","158","142","10.5263","9.4604","0","0","8","0","8.227400000000001","0.0054812791472351775","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","231","231","17","16","7.3593","6.9264","0","0","4","0","0.6727000000000001","0.0029121212121212122","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","154","154","16","14","10.3896","9.0909","0","0","0","0","1.8851","0.01224090909090909","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","404","404","48","44","11.8812","10.8911","0","0","0","0","5.9253","0.014666584158415841","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","447","446","82","65","18.3445","14.5414","0","0","0","0","9.354299999999999","0.020926845637583888","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","561","560","76","65","13.5472","11.5865","0","0","0","1","5.9251","0.010561675579322638","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","683","683","72","63","10.5417","9.2240","0","0","0","0","6.3964","0.00936515373352855","0","0"
"TMobile","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","722","722","76","67","10.5263","9.2798","0","0","0","0","6.3802","0.008836842105263159","0","0"
